noise_level,scenario,robots,seed_index,contrast,metric,direction,residual_conditioning_effect,plain_conditioning_effect,interaction_delta
medium,narrow_gate,4,18,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
medium,narrow_gate,4,18,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.14528989791870117,0.008504107594490051,-0.15379400551319122
medium,narrow_gate,4,18,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,1.5380264520645142,-0.09002375602722146,1.6280502080917356
medium,narrow_gate,4,18,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
medium,narrow_gate,4,18,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.01085475830223126,-0.00349198211692614,0.0143467404191574
high,narrow_gate,4,18,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,narrow_gate,4,18,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
high,narrow_gate,4,18,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
high,narrow_gate,4,18,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.002717820927500725,0.002477666363119968,-0.005195487290620693
high,narrow_gate,4,18,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.02877061814069741,-0.0262283682823182,0.05499898642301561
high,narrow_gate,4,18,residual_conditioning_minus_plain_conditioning,completion_time,interaction,4.080000000000002,8.16,-4.079999999999998
high,narrow_gate,4,18,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.10979548959262275,0.018038159028009093,0.09175733056461366
clean,narrow_gate,8,18,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,narrow_gate,8,18,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
clean,narrow_gate,8,18,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,narrow_gate,8,18,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.01978437602519989,-0.04211649298667908,0.022332116961479187
clean,narrow_gate,8,18,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.2049849033355713,0.43636679649352983,-0.23138189315795854
clean,narrow_gate,8,18,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
clean,narrow_gate,8,18,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.02204430103302002,-0.0253446102142334,0.04738891124725342
low,narrow_gate,8,18,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,narrow_gate,8,18,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
low,narrow_gate,8,18,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
low,narrow_gate,8,18,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.17885234206914913,-0.1555234044790268,-0.023328937590122334
low,narrow_gate,8,18,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,1.853079915046692,1.611369907855988,0.2417100071907039
low,narrow_gate,8,18,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
low,narrow_gate,8,18,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.13157492876052856,-0.02045685052871704,0.1520317792892456
medium,narrow_gate,8,18,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,narrow_gate,8,18,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
medium,narrow_gate,8,18,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
medium,narrow_gate,8,18,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.10767172276973735,0.0680754929780959,-0.17574721574783325
medium,narrow_gate,8,18,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,1.1155812740325928,-0.7053266167640686,1.8209078907966614
medium,narrow_gate,8,18,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
medium,narrow_gate,8,18,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.005468308925628662,0.10546433925628662,-0.09999603033065796
high,narrow_gate,8,18,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,narrow_gate,8,18,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
high,narrow_gate,8,18,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
high,narrow_gate,8,18,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.06615424901247025,0.07160897552967072,-0.00545472651720047
high,narrow_gate,8,18,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.6854207515716553,-0.7419369220733643,0.056516170501708984
high,narrow_gate,8,18,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
high,narrow_gate,8,18,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.05171078443527222,0.13083094358444214,-0.18254172801971436
clean,merge_bottleneck,4,18,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,merge_bottleneck,4,18,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
clean,merge_bottleneck,4,18,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,merge_bottleneck,4,18,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.01425297185778629,0.061637017875909805,-0.047384046018123516
clean,merge_bottleneck,4,18,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.14776426553726196,-0.6390068531036377,0.49124258756637573
clean,merge_bottleneck,4,18,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
clean,merge_bottleneck,4,18,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.15431076288223267,-0.06337743997573853,0.2176882028579712
low,merge_bottleneck,4,18,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,merge_bottleneck,4,18,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
low,merge_bottleneck,4,18,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
low,merge_bottleneck,4,18,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.03373635560274113,-0.008887842297554016,-0.024848513305187114
low,merge_bottleneck,4,18,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.3497534990310669,0.09214252233505249,0.2576109766960144
low,merge_bottleneck,4,18,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
low,merge_bottleneck,4,18,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.3128065776824951,0.07489249492874805,0.23791408275374704
medium,merge_bottleneck,4,18,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,merge_bottleneck,4,18,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
medium,merge_bottleneck,4,18,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
medium,merge_bottleneck,4,18,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.020274296402931213,0.060147691518068314,-0.0398733951151371
medium,merge_bottleneck,4,18,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.2101888656616211,-0.6235666275024414,0.4133777618408203
medium,merge_bottleneck,4,18,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
medium,merge_bottleneck,4,18,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.20617145409475468,-0.009436964988708496,-0.19673448910604618
high,merge_bottleneck,4,18,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,merge_bottleneck,4,18,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
high,merge_bottleneck,4,18,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
high,merge_bottleneck,4,18,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.06683854013681423,0.08653382211923599,-0.019695281982421764
high,merge_bottleneck,4,18,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.6929324269294739,-0.8971184492111206,0.20418602228164673
high,merge_bottleneck,4,18,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
high,merge_bottleneck,4,18,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.18432956108608267,0.07883354879126525,0.10549601229481742
clean,merge_bottleneck,8,18,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,merge_bottleneck,8,18,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
clean,merge_bottleneck,8,18,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,merge_bottleneck,8,18,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.02099531888961792,-0.040651291608810425,0.019655972719192505
clean,merge_bottleneck,8,18,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.2172441482543941,0.42062950134277344,-0.20338535308837935
clean,merge_bottleneck,8,18,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
clean,merge_bottleneck,8,18,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.03912621736526489,0.090853750705719,-0.0517275333404541
low,merge_bottleneck,8,18,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,merge_bottleneck,8,18,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
low,merge_bottleneck,8,18,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
low,merge_bottleneck,8,18,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.05101804435253143,0.03076419234275818,0.020253852009773254
low,merge_bottleneck,8,18,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.5278971195220947,-0.3183250427246094,-0.20957207679748535
low,merge_bottleneck,8,18,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
low,merge_bottleneck,8,18,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.060961127281188965,0.009968042373657227,0.05099308490753174
medium,merge_bottleneck,8,18,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,merge_bottleneck,8,18,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,-1.0,1.0
medium,merge_bottleneck,8,18,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
medium,merge_bottleneck,8,18,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.041941553354263306,-0.0573936402797699,0.0993351936340332
medium,merge_bottleneck,8,18,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.43398022651672363,0.5938670635223384,-1.027847290039062
medium,merge_bottleneck,8,18,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
medium,merge_bottleneck,8,18,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.11723875999450684,0.19591179490089417,-0.313150554895401
high,merge_bottleneck,8,18,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,merge_bottleneck,8,18,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,-1.0,0.0,-1.0
high,merge_bottleneck,8,18,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
high,merge_bottleneck,8,18,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.01366281509399414,0.0015880465507507324,0.012074768543243408
high,merge_bottleneck,8,18,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.1413726806640625,-0.01643180847168013,-0.12494087219238237
high,merge_bottleneck,8,18,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
high,merge_bottleneck,8,18,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.10649538040161133,-0.016337573528289795,0.12283295392990112
clean,four_way_stop,4,18,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,four_way_stop,4,18,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
clean,four_way_stop,4,18,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,four_way_stop,4,18,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.00278891436755635,0.0018766550347207867,0.0009122593328355633
clean,four_way_stop,4,18,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.026672497391700717,-0.01794788241386419,-0.008724614977836526
clean,four_way_stop,4,18,residual_conditioning_minus_plain_conditioning,completion_time,interaction,-0.11999999999999922,0.0,-0.11999999999999922
clean,four_way_stop,4,18,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.016085803508758545,0.0,-0.016085803508758545
low,four_way_stop,4,18,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,four_way_stop,4,18,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
low,four_way_stop,4,18,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
low,four_way_stop,4,18,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.010153824463486671,0.0020491601899267353,0.008104664273559936
low,four_way_stop,4,18,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.09710875153541562,-0.019597679376602187,-0.07751107215881343
low,four_way_stop,4,18,residual_conditioning_minus_plain_conditioning,completion_time,interaction,1.3200000000000003,-0.2400000000000002,1.5600000000000005
low,four_way_stop,4,18,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.05291581153869629,0.0,0.05291581153869629
medium,four_way_stop,4,18,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,four_way_stop,4,18,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
medium,four_way_stop,4,18,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
medium,four_way_stop,4,18,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.0003225225955246769,0.005001784302294476,-0.005324306897819153
